Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
400,800,1200,2200,3400,4500,5900,7700,10600,11400,14100,16600,32800,22000,24600,34300,33200,37000,38100,44000,50000,52200,88000,63100,67200,74600,80100,83000,88400,93100,95800,110400,110700,116200,122100,143500,149900,175400,172100,237300,180600,187900,233600,205000,303000,238100,276900,247100,249400,270500,307700,296100,302400,319100,301900,345200,362700,354700,385600,374400,392300,401300,391000,437200,441400,477800,502500,486700,518400,494900,545400,533800,539200,568600,585500,598300,615600,650100,666600,847600,723200,755100,796300,741600,837900,787500,781400,823000,853400,834100,858500,1.00E+06,893500,895300,900500,1.03E+06,1.22E+06,986400,1.04E+06,1.25E+06
3200,800,1100,2300,3400,4900,5400,7600,9200,11800,15000,18600,29200,23800,27200,34500,31000,36800,36700,44000,59200,53200,76500,60600,70900,75900,81900,82600,92200,94800,102900,112600,122700,126400,129900,151400,146200,164200,175600,250700,176200,190100,196700,201600,238400,236100,221700,241100,268100,264200,338400,290600,303600,301700,329600,336500,359900,459000,386100,412800,392400,490700,388700,425700,461000,454700,542200,483600,528100,511600,518200,559000,544800,573000,649900,599400,619500,628300,694800,736900,695600,756500,807800,731500,794800,764200,811600,941800,848000,866500,832900,901000,911700,913700,953000,986300,1.30E+06,992300,1.03E+06,1.16E+06
400,800,1400,2300,3700,5200,6300,8200,10000,12000,17400,16500,31500,24000,26900,35600,31800,33600,40600,41500,65300,51800,86900,62300,64200,75400,81600,80200,96800,97600,99000,123000,123000,123000,134700,137900,152600,170700,231000,172500,184000,234900,201300,209100,255800,221500,274200,250100,251000,264400,433700,309000,296200,305000,311800,336000,353800,446600,434700,388900,399500,412800,406200,413100,451100,457300,499100,504500,505400,500700,536400,570100,577700,625600,591800,618200,635400,650700,652700,697500,692900,724000,725200,741100,752400,756400,831200,960400,818400,879100,843200,888100,1.23E+06,976400,1.01E+06,922800,1.09E+06,974400,1.08E+06,1.05E+06
400,800,1500,1900,2900,4600,5800,7100,9500,12200,14600,16400,32000,22500,25600,31500,30800,34400,38800,48500,47200,51100,92500,63000,68000,75200,85200,87700,94100,95700,100800,124300,134100,119000,123100,132200,143800,146000,215700,179400,170000,438300,206800,207500,210100,224500,232000,255600,251200,283700,321000,367500,305100,306800,326300,322700,344200,382200,392800,373400,372000,418900,418000,440000,447400,464600,473600,471800,476600,509900,531400,550700,514900,580700,567700,619500,616600,623700,674400,673500,729000,718000,769900,908000,750200,775300,810000,793600,828100,874800,832600,940000,925300,922100,950200,944300,989600,978700,1.00E+06,1.06E+06
500,800,1200,2100,3400,5400,6300,8100,9800,12000,13300,15200,48100,23900,24600,30300,28400,35700,38700,44300,50500,53100,96600,62600,68000,73700,82500,86900,100600,106900,103700,120600,148200,118400,125000,140800,155100,165800,206700,169200,176400,245800,196200,215200,233400,261600,261800,234700,245100,249100,339300,327200,414500,304400,335200,326400,346900,356600,382000,383000,391500,393800,419400,424500,440600,442300,454400,479200,499100,515100,548400,527400,559000,565200,592200,587800,610900,623100,627600,630900,698600,721700,730200,755800,762900,787400,816400,785600,798600,917200,877800,872900,900000,966400,956100,1.02E+06,990300,1.02E+06,1.07E+06,1.08E+06
400,900,1400,2200,3000,4600,6100,8100,8500,12700,13900,17300,40000,21600,23100,32000,32400,33400,40000,43200,49100,54800,62600,61200,68700,74600,78900,82300,105100,105800,104500,115500,115800,128700,136100,136100,229400,169700,192000,171100,173800,267900,334300,211500,314900,371100,256500,226000,258000,271100,265700,290800,361900,309500,316100,338300,354100,366300,372800,370300,407200,403900,424500,437600,453900,438500,461400,473700,487500,507200,508800,557500,521400,578000,910600,607500,614900,621600,647100,832200,721400,740300,742400,769000,766900,747400,791000,822700,835900,874700,834900,890600,906500,905700,933600,1.35E+06,991800,1.13E+06,1.01E+06,1.05E+06
400,700,1300,2300,3500,4800,6300,7400,10300,11900,14500,17900,34700,22400,26000,35400,33100,36900,38800,42000,48900,55400,67600,60900,78200,77000,79200,86600,98700,87900,100900,122100,119800,119600,133900,129900,231300,172100,186300,172400,213900,231800,295700,222800,241400,251500,246000,305100,250500,257700,323600,287500,318800,313200,330700,377300,359100,369800,379500,400700,395900,409400,406600,423200,446500,466100,546000,492200,508600,504700,612300,544600,533700,604000,590300,634100,798800,619300,640800,782200,689600,865100,760500,866400,720000,755700,774200,829800,817300,869400,866500,881900,889200,915900,956200,1.77E+06,957900,1.01E+06,1.06E+06,1.04E+06
400,600,1500,2600,3300,4800,6500,8200,9700,11300,15700,16800,35000,22600,23100,31000,32600,41600,40700,47000,71100,52500,60000,65800,100400,68900,82800,87300,94400,93100,111000,120200,127300,129700,130100,150900,168000,148300,195400,201900,182100,193900,204600,205400,223700,257000,234900,267300,236900,270500,276700,270300,297000,320300,309500,357400,347600,341000,355400,387400,407400,411300,415700,431000,423100,482200,764700,535500,516900,498200,595700,609500,535900,582600,579200,625900,675300,637700,638200,671500,899000,711400,749100,748600,755900,822300,793700,799300,817200,850400,874700,893600,924100,966100,969600,1.41E+06,988600,1.02E+06,1.10E+06,1.07E+06
600,900,1300,2400,3000,4300,6600,7400,10400,11500,14400,20700,36100,19300,23500,32700,36100,37300,39400,197400,74500,51200,59300,62000,104700,72400,81500,85900,84200,99200,99300,111600,116000,120500,133200,142700,214700,190200,172300,168800,184200,238100,290900,377400,204200,226200,240100,366500,261900,252600,268900,276200,285100,301700,314200,339400,350700,350300,379500,392300,389000,388800,420700,409600,445300,457500,471400,477000,498500,492600,523300,539400,552200,578900,578400,611000,648900,612000,624300,678300,792000,724600,743800,720400,771000,782500,788600,784600,827500,983800,867800,1.08E+06,908400,911600,926800,1.31E+06,1.00E+06,1.00E+06,1.06E+06,1.04E+06
500,700,1600,1900,3400,4800,6200,7300,10700,11800,15300,16800,35800,21600,26600,30300,35800,36600,39700,42100,47900,60900,59600,61100,104200,75900,83000,82400,89200,102900,105600,106900,116100,126800,127600,139200,225400,182300,166500,176600,177100,200800,222000,395100,234300,232300,237300,317200,241600,278500,276600,287400,317300,322500,308100,308000,345200,360400,378000,381100,394300,413000,412700,434800,446200,449100,501300,467600,493300,516300,537500,535300,554600,581600,568300,619300,788100,646600,661800,681200,731200,724900,733100,756300,780900,779300,821700,834300,803600,916300,840500,864000,908600,913900,996400,957200,958700,1.04E+06,1.06E+06,1.05E+06
600,700,1400,2500,3500,4600,6000,7600,10200,12200,15000,16400,39500,22800,27100,28200,32900,36200,40800,87200,47600,52900,61300,59900,110700,69800,83000,82900,90700,95600,108000,110200,110700,119700,121000,138200,198300,161000,174500,180500,172200,240600,210300,384500,232700,224000,252700,258100,251200,342700,279000,271700,302200,314200,303100,323900,348700,347300,378000,386300,379500,395500,427700,423600,450800,451700,507500,468600,496400,528200,580800,546400,560200,571700,596000,599200,697300,644600,646400,656100,736000,724600,769400,729900,748400,792000,771900,770300,830600,879400,847800,867900,935300,916500,925700,1.36E+06,952200,999600,1.05E+06,1.05E+06
500,800,1500,2600,3200,4600,5500,7600,9200,12200,15300,17100,37000,23200,24400,30800,32200,35300,40500,77500,69400,51800,54600,60500,109100,73900,78500,86000,92500,96100,103000,111300,110900,118400,121600,136800,148800,167700,162100,172400,191700,251300,214700,382200,213900,225200,233600,242500,240500,307700,281600,281800,301000,311400,327100,317400,338800,346700,362100,372100,397800,407200,395500,436000,434000,450600,531400,478500,501800,495000,565900,563500,559900,552600,573300,660500,691400,636700,755500,657600,702600,739000,767000,757400,745900,758800,797800,807500,814100,968800,864600,884000,916300,943300,918300,1.47E+06,998400,1.00E+06,1.03E+06,1.10E+06
400,600,1300,2500,3500,4400,6400,8000,9200,11500,14200,16900,37500,22500,26100,29200,33700,36100,47200,79900,82800,53400,54400,62400,109200,75400,81300,76000,88400,94600,99700,105000,121200,121800,130400,134600,147000,179000,161700,190300,170300,225200,193500,304100,222400,363200,239900,232300,260600,269200,295900,271300,302300,332400,322300,319000,347100,363900,366500,386400,416300,387600,400300,446400,450200,455700,453900,484900,478100,510600,547800,555600,563000,570400,583700,610100,629400,645800,918900,668700,742100,720900,764900,711800,750000,763700,798700,792900,782000,840100,880400,1.08E+06,884600,870800,926200,1.81E+06,1.01E+06,940000,1.02E+06,1.03E+06
500,700,1400,2600,3900,4700,6100,8200,9100,11900,15100,16500,31200,22500,25100,37500,30200,34000,40100,93800,52100,53200,58300,60600,142300,74500,78900,83100,90300,102900,99800,102700,110500,132200,147400,134700,152100,171700,157000,165300,178100,197500,255100,215400,233200,384600,233200,245900,240000,277700,296400,269100,304700,419800,322200,364700,409700,344100,388800,368600,550700,383200,401200,410400,495500,446000,461200,495500,481600,519800,541100,559800,570000,570500,581900,618600,642500,616200,651900,761800,824900,719700,724900,749900,749200,753100,1.49E+06,776100,814400,833300,835200,880000,924700,914200,941200,1.34E+06,1.00E+06,1.02E+06,1.09E+06,1.04E+06
500,800,1300,1800,3000,3900,6300,8600,10100,12200,14800,17800,32900,22400,24700,28300,34600,33600,40300,82700,63000,51200,54300,64400,158800,72100,78900,124900,90300,94600,100900,110900,119000,126800,152300,143200,142900,239100,154900,174200,177900,214500,198000,211600,230200,396800,232600,244000,240000,303200,284400,282200,325100,345900,314800,335800,441400,368800,381000,388100,489400,398900,406100,410600,569000,478500,438500,494100,471300,523200,597900,576300,548000,569100,560900,623800,635600,624300,644700,682000,777900,741200,817400,714300,788400,770900,917200,803000,833300,861700,864500,837700,873200,929400,950300,961300,995600,1.08E+06,1.03E+06,1.05E+06
400,800,1400,2300,3400,4700,7000,7900,10100,12100,14700,15600,32600,22300,27300,29100,35000,34700,61100,82400,52400,49500,58800,63600,117900,74500,87700,126900,92800,93600,99700,112400,113700,123600,168400,137100,142000,212100,164400,156500,178000,181100,204200,207100,226800,431500,256800,251000,248700,268600,286700,282700,292600,306100,320000,324200,348500,361500,379400,499500,413700,408500,500100,429400,442700,449000,486800,480300,469500,516900,611300,587400,562300,562600,583700,822900,597300,631800,645300,665000,730600,813400,764100,726600,775600,773100,921500,801400,829700,856800,858900,861200,848800,905800,942700,1.02E+06,983600,1.03E+06,1.02E+06,1.06E+06
400,700,1500,2700,3200,4700,6800,7800,11700,11900,13400,15600,31700,22600,25500,28700,30900,37900,81300,71000,50400,52100,64300,60800,98000,76900,77300,136900,97200,98700,107700,109300,128400,120100,204500,140400,142200,154200,168000,171400,178000,191600,314500,200600,227100,365100,503700,277500,255300,270000,300100,280900,309200,348400,319300,326200,352900,354400,375200,419900,425100,399600,538700,421900,454600,455100,471500,491000,492200,523500,554800,567300,522900,588100,572900,597600,622100,590300,649900,672300,891400,746400,774400,718100,789500,769800,838800,850700,861400,870800,895800,887900,901800,905400,951700,985400,1.01E+06,994000,1.04E+06,1.05E+06
500,700,1400,2200,3500,4200,6500,7900,10900,12100,12800,17900,33500,26800,25500,27900,30700,38300,76900,69900,49500,55000,58300,60200,70200,77400,84200,82100,90200,105800,102400,111400,112700,119600,141600,143700,153800,184200,156800,173000,186700,227500,301500,224600,237900,378000,386700,248200,247000,258500,269200,284300,308800,314900,325300,338600,364700,357600,373200,363400,408500,399600,495200,425400,438400,455700,473700,489700,503500,528600,533500,576500,538800,588000,579300,604800,583100,626800,637400,697200,684600,727700,713600,756800,1.45E+06,733600,962000,811200,808900,886100,869500,919100,895200,930100,929300,976700,978700,1.00E+06,1.06E+06,1.06E+06
400,700,1400,2500,3300,4500,6300,7500,9600,11400,14300,17000,28400,23300,25300,28500,33300,37100,74300,58900,47400,51900,59000,67800,70300,75500,76200,80600,85700,94400,105000,105700,112800,120000,144900,138500,146800,163900,171300,184500,192700,281800,332100,203500,211200,366000,390100,249500,332500,271400,294900,286300,294500,294300,324900,344000,358900,366500,387200,387300,405400,411800,419200,422900,448700,443200,443700,478700,546800,510100,555300,547100,548200,567000,585500,583200,624800,620100,648600,697100,691600,706900,776300,723900,914400,789900,875000,785800,809600,874000,870100,902900,906000,906300,915100,1.04E+06,973400,979800,1.06E+06,1.07E+06
400,900,1300,2400,3900,4200,6300,7900,10500,13200,13200,19500,29300,23000,27000,30700,31900,38800,58400,46200,45800,54800,61300,67500,69000,76300,74500,79500,91300,95800,105000,113800,115300,129300,136400,148700,141300,164800,167800,195100,173000,284800,380600,199200,207100,395700,325500,244200,316600,274600,288500,295400,293300,319300,311600,325200,357600,364200,378200,610600,375800,519000,410500,422800,421200,458100,471100,462300,500200,493000,676600,560900,531300,609900,579800,626500,627800,613100,681200,743000,703200,723500,1.09E+06,692400,786000,782200,774500,781400,851900,865200,843300,930000,1.15E+06,891000,963000,925600,996300,1.02E+06,1.01E+06,1.06E+06
500,700,1600,2100,3600,4200,6600,7700,9700,11800,13900,17100,30200,23000,22400,30800,29800,34500,40800,45700,46300,47700,60000,69500,71200,74600,80100,82600,88800,91100,97600,110000,109100,125200,137900,141400,156600,162700,168000,192600,270300,252700,378900,198900,208600,371000,343300,231900,280700,279500,283800,288100,292400,325300,317400,333900,348400,361500,383300,448000,404800,615100,402900,425700,445500,466000,464500,486200,521900,510200,542500,562800,558100,548200,579000,622000,613000,642500,685800,674100,735600,845200,791800,735000,729500,786100,792000,773000,797400,883400,857500,910300,928200,924700,943300,983600,1.02E+06,982200,1.06E+06,1.22E+06
500,800,1500,2400,3300,4200,6300,7500,10000,12800,13100,17500,29800,21500,26200,26900,28600,35300,42700,48800,49900,54700,55400,64100,67300,71600,71500,84400,93400,96700,102900,107600,114300,127900,143400,138100,143100,163100,156800,266200,177800,299300,331400,218200,217600,368400,390100,240600,257100,275000,275900,452400,290200,314300,327700,325000,354400,368500,412900,367100,397500,400100,431300,442700,430800,458000,461100,501000,516700,514200,580400,517900,553300,557300,570000,613500,625400,616500,1.04E+06,662900,733200,741200,855400,715100,853200,763800,776000,804900,824900,867700,870100,864200,985900,921900,938300,955000,1.00E+06,1.28E+06,1.20E+06,1.01E+06
400,900,1400,2300,3400,4900,5600,7600,9800,10300,13900,17600,30500,22100,25800,29100,30800,37600,71600,45800,48600,50500,57900,63300,67500,77000,77200,85500,97100,99000,100300,111100,119000,124100,153600,129100,145100,157000,157700,256400,233700,296400,252800,214900,262100,392000,403500,234400,247200,272500,271500,376100,310000,330100,323300,338700,353100,387300,503400,389200,425300,409400,410300,431300,464300,452400,492000,488800,506800,530700,518700,565100,560100,571900,570000,597100,628100,625500,776000,707100,693000,733200,773000,719400,757100,754700,765000,799000,801500,878200,860800,869900,991400,977800,984700,960600,966700,1.05E+06,1.06E+06,1.00E+06
300,700,1400,2100,3200,4900,6700,7900,9200,11300,13500,16100,33200,20200,27000,28500,35500,53400,38200,44100,47100,55800,55400,64600,82300,72000,80000,79100,93100,95500,108100,107000,112600,120800,129900,132100,142000,222100,155100,256700,189800,420700,225000,234200,303000,394600,450900,246200,265100,330400,281100,302500,291800,319200,363000,326200,342600,352100,381500,429600,412500,411700,400700,417100,465800,440200,474400,480400,504200,514800,556000,537600,558800,586200,573000,587000,622000,632400,710000,674900,666600,676000,754100,770100,748800,769800,756500,843400,812700,858500,824900,1.04E+06,884200,949900,926000,987600,931400,969700,1.06E+06,1.05E+06
500,800,1500,2300,3000,4100,6500,7900,9600,12500,13400,17700,30300,23600,25800,31400,32600,36400,48000,49700,47100,54500,57000,60100,70100,71800,77800,84400,90300,105600,105500,110700,120000,118400,128600,144500,147800,153900,164100,182500,180600,322000,205000,262500,202800,386300,383200,250000,260500,347600,288000,313700,286000,289100,389800,331700,337900,344900,394100,452100,412500,413800,423500,419400,447900,455500,485600,476700,572100,535500,531500,585700,560100,565000,588700,613200,640300,649500,631500,691400,695900,857100,764500,902400,767500,781600,758000,822400,812200,898700,865700,883000,926300,926300,954100,969300,968900,1.02E+06,1.05E+06,1.04E+06
300,800,1500,2400,3500,4400,6800,8800,10400,12000,13500,18400,27100,22100,24900,28500,30700,36600,40200,64800,48800,58900,58900,63100,69000,71000,76600,103800,83400,99500,105300,108700,116600,137600,131400,144900,142600,165200,165600,180300,182300,309600,207300,212800,214100,366900,422000,244300,259100,326400,601200,300800,283200,296100,311100,512000,351200,357800,376700,422600,403000,398900,414500,418700,417100,450500,454000,469300,556400,521700,499000,537500,559200,553700,583200,606000,593700,643300,656300,659400,743600,820900,780200,876600,772900,779400,785100,875900,848300,864800,833700,884200,916500,999000,926600,1.01E+06,968400,971300,1.09E+06,997000
400,700,1500,2700,3500,4600,5700,7900,10700,12100,13900,18800,31700,21700,27700,29400,44000,33400,37100,43700,46900,50400,62700,67100,74800,75700,87900,81300,88900,92500,105700,107000,113200,122800,125100,132800,141300,153400,168600,171100,180100,307000,200700,217400,246900,326400,521900,230800,258100,261400,379700,293000,300500,365000,333700,413100,326400,374400,362200,404500,413600,390000,430200,443000,446600,454200,464700,466100,506300,495700,550400,583400,561100,574900,570700,610400,603400,620000,628600,663900,773600,718600,793500,731100,781200,771400,796300,830700,813600,843500,836100,901100,923100,979300,942500,976200,989500,980100,1.06E+06,1.06E+06
400,800,1300,2300,2900,4700,6100,7600,10100,15500,14900,26300,30500,21600,27700,28600,38900,35700,38400,45900,44900,55800,57400,57600,70500,68900,77000,87200,87000,92400,113200,109600,114400,121600,141400,130200,147900,142200,157700,168100,187400,326900,211400,210200,246400,260900,321500,252400,267600,245500,283600,276400,382500,359400,328800,387300,365900,364500,374500,371600,384900,400800,389900,427400,426300,437600,461400,487000,481500,509500,554300,556800,560400,586000,609200,590900,611200,645000,650700,664400,680800,731800,778800,744400,779300,759100,792200,879200,803400,966400,879200,885300,935500,968100,924600,954400,1.01E+06,974200,1.05E+06,1.03E+06
500,700,1400,2200,3700,4100,6000,7900,9800,13700,14800,15500,30600,22400,22000,28700,44800,35600,39200,47100,47100,50200,55100,61600,74700,69800,86100,107700,88200,100700,96700,107700,113000,121200,137600,139400,145600,145100,158100,206700,173100,389000,210300,212000,373500,305000,322900,228000,265700,258400,257600,301900,357000,319500,329100,334600,336400,361500,375400,356200,410500,407800,402000,426700,451600,443100,458900,460800,481300,508100,535200,551600,548000,653900,582800,636600,653000,628500,633700,652600,710200,715400,804700,742000,778000,746300,826000,767700,937000,1.16E+06,1.17E+06,1.04E+06,875000,934900,955900,984000,960500,998700,1.00E+06,1.01E+06
500,800,1600,2300,4100,4900,6700,7800,9400,11900,14400,17300,32500,21200,24200,28000,47200,37300,39100,47800,46700,53000,58900,62900,73300,71300,80500,87300,91600,92700,102500,117400,118800,118100,131600,136300,144300,158600,186500,179700,166400,339700,198000,226300,414000,271100,331200,236700,245600,254600,327000,283200,349500,283300,324100,337800,357500,348700,366500,368300,388600,395400,408300,414200,431100,452500,454900,494000,498600,516100,542700,558000,521900,981600,581600,597500,640500,614400,649500,669000,665400,721200,745100,785300,770300,786600,816700,784800,945000,833200,945100,875100,902300,896300,941200,945900,975100,996500,971400,1.13E+06
300,700,1600,2300,3600,4700,11200,8100,9300,11100,14500,16400,30900,20800,24400,26300,53500,34600,38400,46700,48500,52100,56800,61100,72400,69400,83200,79800,88800,100500,106000,106100,117400,122600,139200,141000,176800,146100,159000,179200,181400,357700,200000,229100,358100,259200,320900,232000,246500,266200,296200,302600,315200,312900,303900,331300,356200,342500,353400,372400,394700,401200,435000,434700,436100,491100,479700,461200,508200,496200,566200,538200,563000,593300,601600,606800,628400,612300,650600,943700,686200,715200,715300,745100,819500,818900,788100,828100,800400,822400,882600,875400,919200,936800,918000,973700,957400,1.03E+06,1.09E+06,1.10E+06
400,800,1400,2400,3600,4900,6800,7500,10000,11600,14600,16200,32200,21600,25900,27700,52900,37100,38400,49600,45900,51800,59100,66100,73600,73900,80300,85900,89100,91300,105000,102800,117500,122000,127800,134800,145300,152700,160400,166600,179900,306700,203700,299400,289400,228200,415200,243100,241900,269600,263100,279700,289600,295400,302600,318400,346000,363800,348600,382100,389000,765400,409600,426400,430700,552700,457900,466500,512200,507300,562000,557600,577700,585800,561700,598800,609600,639100,660600,679600,693700,696100,747400,717200,761500,770000,800900,831500,799200,836300,865400,1.06E+06,898000,957200,947200,966400,967100,956700,1.05E+06,1.06E+06
300,800,1300,2500,2600,4700,5500,7700,9200,12600,13900,16000,29000,23800,25200,28500,52300,35400,39900,45700,47800,54500,54000,65100,72400,77700,82600,85700,84700,95900,106200,108200,109500,122700,132900,125500,143300,152500,170000,169200,320100,329000,205700,305900,275700,226300,272300,241700,245300,259500,334500,279300,318400,302600,312800,329600,357100,366900,379400,374600,397600,568500,394100,429500,427300,496700,448900,485100,528400,486200,553000,565400,598900,562300,578700,582400,593700,612400,665100,642900,697000,707000,775100,722500,754200,756100,950100,804500,836200,862800,872300,884700,910200,934300,950300,933100,956300,1.05E+06,1.06E+06,1.03E+06
400,700,1500,2300,3300,4400,6400,7900,9700,12400,13900,17900,33400,20600,26500,28100,35800,35900,42700,47800,49800,51300,61500,56900,69300,88300,80900,86400,88400,92800,102000,112000,123800,122900,130700,129900,139800,158200,163100,181200,186500,325800,195900,323800,259900,227800,227600,317200,259400,252500,309900,296600,295300,303400,318000,371200,356300,346000,380700,394300,411800,384100,403500,423600,427000,450000,463900,478400,573600,517200,533000,561000,548000,570800,706400,584900,587900,638700,707800,666100,678200,725400,774800,728300,795300,766800,797400,806200,843800,820000,840500,1.04E+06,869800,962100,931200,1.06E+06,1.01E+06,973300,1.04E+06,1.04E+06
400,700,1400,2400,3500,4600,6100,8600,9600,12400,14100,17100,44900,22800,24600,28200,32000,33800,59200,41900,54200,98700,62800,56800,76600,72900,77300,80800,90800,99600,118200,106800,126700,129500,131900,132600,150600,154100,158800,164000,265000,315500,202300,370600,218900,227100,264500,509300,246000,267000,303300,272400,295100,395800,322300,331800,355600,360700,368100,380200,396700,409900,408300,442100,444800,460000,442800,489600,568800,517800,526700,545600,539200,568000,600100,571000,614000,677200,689400,671600,747400,790700,776800,748600,777100,768400,802000,839900,831300,849400,879100,915300,884400,919600,1.01E+06,1.57E+06,957200,984200,1.03E+06,1.02E+06
400,700,1300,2500,3800,4800,6200,7700,9600,12400,14000,16400,31800,21800,24200,29500,29200,37700,61900,46400,47900,60500,55800,64300,73600,78400,82400,80000,89200,103200,98300,110900,178500,116800,130800,137800,151600,139900,174300,162800,174200,321700,201600,404400,210000,221700,411000,273400,244400,282700,277300,362000,302300,329000,309000,326100,383800,341300,362200,370500,394300,384800,422300,443400,446600,459600,430700,492200,525900,521900,542300,571700,556400,542400,586900,652200,652900,629100,649100,668900,733600,767900,905700,725700,1.29E+06,770900,781200,824600,805400,824900,809600,1.07E+06,935800,953400,975000,998500,1.25E+06,1.00E+06,1.06E+06,1.09E+06
400,900,1400,2000,3800,4800,6500,9000,9900,11100,13500,16600,34900,20700,26300,31500,104100,35300,41600,43900,48100,56200,59300,62700,74500,127100,79800,104700,93000,92300,113600,111600,184400,162400,147400,136400,150600,174400,168800,159600,210400,290000,198100,367800,215600,337500,363400,245500,237500,262400,283200,312200,298800,306200,311300,340400,337900,352700,358200,401100,397000,411200,423200,436600,459700,462100,463700,459600,498600,509700,515000,561200,546900,556200,575200,645800,638700,616000,652900,655500,743600,702300,858000,710000,1.32E+06,794600,829600,815800,805300,844000,860000,854500,852200,903100,900300,1.24E+06,970400,1.31E+06,1.22E+06,1.10E+06
500,700,1400,2500,3100,4900,5900,7800,10000,12400,14100,17200,31400,21300,25100,27800,30400,159600,39700,41100,44700,74000,57700,61800,79300,101500,79500,84900,93400,99300,105100,103000,175400,131700,127000,147100,143800,228900,166400,193500,174800,309000,206300,253600,393200,330200,356800,229400,255300,257500,271200,284100,306100,324300,310200,327100,358800,357000,390000,366600,430100,401200,418200,542100,458800,446400,492500,469900,491700,516200,524900,558400,556000,639600,586900,603900,630200,630600,670100,675300,794300,691400,759900,732700,946400,743000,908100,815000,798900,836200,871000,1.07E+06,881400,901700,920100,1.12E+06,963700,1.04E+06,1.08E+06,1.05E+06
500,800,1400,2400,3500,5000,6600,8600,9500,12200,14000,15700,31100,22700,26800,30000,36300,56000,43600,42600,47500,61700,54100,62800,64600,68900,76800,78800,91400,100400,103800,110400,116600,254900,122200,134600,146000,237200,166600,162300,175700,276000,206000,347400,444200,241900,291900,255700,262900,261600,273700,313500,313700,301000,315400,332800,413100,343700,374900,372700,389900,394700,424500,443200,451400,461100,468100,470400,531700,496400,545200,526400,542200,814400,609200,636800,627700,632900,657900,648900,696100,689500,879700,712000,727100,779300,921400,834900,838000,881600,852100,911900,886800,945700,926900,1.00E+06,984100,3.32E+06,1.09E+06,1.03E+06
400,700,1200,2000,3600,4500,7100,8100,10100,11800,13500,17700,29700,21100,25700,30900,43300,45300,41500,44100,50100,180600,79900,60900,68600,70700,82900,85000,83000,94400,102900,105600,136300,122600,128800,136900,187900,192500,166700,198300,175600,3.81E+06,202500,246900,485200,344100,372900,243200,263100,432700,280000,275700,286200,298200,310500,349400,401100,359400,382600,383800,384300,421600,404400,424200,458700,434900,454400,455900,521700,517000,542800,561100,585200,698500,574400,605400,595100,626800,653600,677800,678200,711300,1.01E+06,744700,731200,758300,863700,805100,784900,840900,846700,896400,949000,1.01E+06,931800,974000,948500,5.84E+06,1.03E+06,1.04E+06
300,800,1400,2100,3400,5000,6600,7600,8700,12900,14700,17900,31400,22700,25900,31000,51200,45600,43600,44200,49800,88500,57400,64400,67700,70400,109900,91300,90200,99100,104200,107100,117100,127200,125500,132000,152600,260500,156900,215700,173600,738000,199300,223600,238300,355000,455600,250500,252300,372300,277400,279600,310900,309900,322800,331900,347300,344200,380300,374600,396100,397800,422600,434200,451300,446700,471700,487000,501900,513400,525300,517200,557700,621900,593800,641000,680700,623100,630500,687500,688100,717600,721900,727300,752200,777900,869200,796700,842800,907300,874600,868500,1.15E+06,939900,932100,970900,959200,1.09E+06,1.06E+06,1.02E+06
400,700,1500,1900,3800,4500,6500,7800,10400,12100,14100,17700,33600,20800,24600,29800,34700,46700,39800,46000,49900,65100,85800,64800,77000,73500,83400,80800,90400,91500,99400,109300,114900,127800,134200,139400,139200,251400,170200,171300,178400,327200,194200,215100,231800,276100,442600,246500,265400,291100,304500,275600,290200,324700,328600,335400,349200,345000,380200,347900,382600,420200,418100,417100,438400,511200,507900,483000,494500,523900,509400,557800,561400,574800,596100,619700,599400,650400,660900,701000,657400,711900,751400,730100,867000,757200,801300,817600,803600,849800,877300,887300,1.06E+06,889700,923700,1.03E+06,999900,1.21E+06,1.01E+06,1.01E+06
400,800,1400,2300,3400,4800,6600,8800,10800,10200,15300,16200,33700,22600,23800,30300,32800,45500,39700,45300,44800,69100,65700,56300,70700,67400,79400,85600,85900,100000,107100,107500,120300,136400,130700,183300,175300,260700,222000,162300,186600,384000,207900,296800,236200,244100,484500,251400,254100,265300,281900,289800,281600,315100,340200,329400,348400,396500,375000,374500,388500,413400,415600,412200,460100,445400,494100,492700,476000,516200,530200,585900,543500,577000,577500,652200,614800,627400,655200,664700,647000,869900,721000,750900,786000,742300,796400,798700,808200,906000,861500,1.02E+06,951300,997300,936300,971500,1.01E+06,1.25E+06,1.06E+06,1.06E+06
